Id;Review;Golden
29271;we fell in love with the pepper pot;Positive
29271;we fell in love with the pepper pot;Positive
29271;we fell in love with a pepper pot .;Positive
29271;fell in love with a pepper pot .;Positive
29271;so we fell in love with a pepper pot .;Positive
29271;we fell in love with a pepper pot , and we fell for a while .;Positive
29271;with the pepper , we fell in the pepper pot .;Positive
29271;then we fell in love with a pepper pot .;Positive
29271;when we met , we fell in love with a pepper pot .;Positive
29273;peppers, tomatoes, pumpkins, &amp hearts;Positive
29273;peppers, tomatoes, pumpkins, &amp hearts;Positive
29277;worse than cheaper alternatives;Negative
29277;worse than cheaper alternatives;Negative
29277;it 's worse than cheaper alternatives .;Negative
29287;good tools are a pleasure;Positive
29287;good tools are a pleasure;Positive
29287;good tools are a pleasure .;Positive
29287;good tools a pleasure .;Positive
29287;that good tools are a pleasure .;Positive
29287;how are good tools are a pleasure ?;Positive
29287;of course , good tools are a pleasure .;Positive
29287;always good tools are a pleasure .;Positive
29292;it's a pretty awesome knife;Positive
29292;it's a pretty awesome knife;Positive
29292;so it 's a pretty great knife .;Positive
29292;when it comes , it 's a pretty great knife .;Positive
29296;handles most jobs the 8 inch cook's knife does;Positive
29296;handles most jobs the 8 inch cook's knife does;Positive
29296;handles most jobs the 8 inch brake 's knife does .;Positive
29299;w&uumlsthof classic 4-1/2-inch multi-prep cook's knife;Positive
29299;w&uumlsthof classic 4-1/2-inch multi-prep cook's knife;Positive
29301;a cross between a chef's knife and a paring knife;Positive
29301;a cross between a chef's knife and a paring knife;Positive
29301;a cross between a knife and a paring knife is a cross .;Positive
29301;crossing the chef 's knife and knife .;Positive
29301;a cross between a man 's knife and a paring knife .;Positive
29301;that cross between a man 's knife and a paring knife .;Positive
29301;a cross between the knife of the chefa is broken , and the paring knife .;Positive
29301;i have a cross between a man 's knife and a paring knife .;Positive
29301;between a cross between the knife , it 's a cross between a knife and a paring knife .;Positive
29301;then there 's a cross between the chefis 's knife and a paring knife .;Positive
29301;when the knife is cut , it 's a cross between the chef 's knife and the paring knife .;Positive
29306;essential knife for home chefs;Positive
29306;essential knife for home chefs;Positive
29311;look again...;Neutral
29311;look again...;Neutral
29311;look again .;Neutral
29315;perfect size for day to day jobs;Positive
29315;perfect size for day to day jobs;Positive
29318;a great addition to my knife collection;Positive
29318;a great addition to my knife collection;Positive
29318;it 's a great addition to my knife collection .;Positive
29318;i 'm a great addition to my knife collection .;Positive
29318;a great addition to my knife collection .;Positive
29318;that great addition to my knife collection .;Positive
29318;in my collection , it 's a great deal .;Positive
29321;great w&uumlsthof quality, & a perfect size cook's knife for some.....;Positive
29321;great w&uumlsthof quality, & a perfect size cook's knife for some.....;Positive
29325;i had to add my two cents here;Positive
29325;i had to add my two cents here;Positive
29325;we had to add my two cents .;Positive
29325;something we had to add my two cents .;Positive
29325;i had to add my two cents .;Positive
29325;we had to add my two cents , and we had to add my two cents .;Positive
29325;where did you get my two cents ?;Positive
29325;here we had to add my two cents .;Positive
29327;for a cooking couple, it's worth the money;Positive
29327;for a cooking couple, it's worth the money;Positive
29327;for the cooking couplei , it 's worth the money .;Positive
29331;good for everything but fingers;Positive
29331;good for everything but fingers;Positive
29331;it 's good for everything but fingers .;Positive
29331;i 'm good for everything but fingers .;Positive
29331;it 's good for everything , but it 's a finger .;Positive
29331;i 'm good for everything but fingers .;Positive
29331;how 's everything but fingers ?;Positive
29331;for everything but finger , it 's good .;Positive
29332;great knives, minor quibble about sizes;Positive
29332;great knives, minor quibble about sizes;Positive
29332;here it is a great knivesmaker , mr. quibble about sizes .;Positive
29333;another of the basic cutlery needs of every kitchen;Positive
29333;another of the basic cutlery needs of every kitchen;Positive
29333;another of the basic needs of each kitchen are in every kitchen .;Positive
29333;next another of the basic needs of each kitchen is in every kitchen .;Positive
29333;i have another basic need for each kitchen .;Positive
29333;where do you get the basic rock needs of every kitchen ?;Positive
29333;again the basic cutlery needs of every kitchen .;Positive
29339;caution knives are sharp.;Positive
29339;caution knives are sharp.;Positive
29339;caution knives are sharp .;Positive
29339;caution knives sharp .;Positive
29339;now caution knives are sharp .;Positive
29341;excellent knives and a comment on sharpness;Positive
29341;excellent knives and a comment on sharpness;Positive
29341;excellent knives and a comment on sharpness .;Positive
29341;i have excellent knives and a comment on sharpness .;Positive
29342;love these knives;Positive
29342;love these knives;Positive
29342;you love these knives .;Positive
29342;love these knives .;Positive
29342;i love the knives .;Positive
29342;like these knives , you love these knives .;Positive
29345;great, fantastic, awesome, excited, party, i cut myself with it, love it, marvelous!;Positive
29345;great, fantastic, awesome, excited, party, i cut myself with it, love it, marvelous!;Positive
29355;a real knife that is real sharp!;Positive
29355;a real knife that is real sharp!;Positive
29355;a real knife that is real sharp !;Positive
29356;sharp and effective;Positive
29356;sharp and effective;Positive
29358;good knife - great customer service;Positive
29358;good knife - great customer service;Positive
29358;thank al - good customer service .;Positive
29359;awesome paring knife!;Positive
29359;awesome paring knife!;Positive
29360;you can't lose with the name wusthof;Positive
29360;you can't lose with the name wusthof;Positive
29362;good knife, but do you need it?;Positive
29362;good knife, but do you need it?;Positive
29362;i 'm good , but you needed it .;Positive
29376;decent paring knife.;Positive
29376;decent paring knife.;Positive
29377;my mom-in-law loves her knife;Positive
29377;my mom-in-law loves her knife;Positive
29377;my mom-in-law loves her knife .;Positive
29377;my mom-in-law 's her knife .;Positive
29377;now my mom loves her knife .;Positive
29377;when my mom-law loves , her knife loves her knife .;Positive
29379;just need a sliver, or precision cut? this knife can do it!;Positive
29379;just need a sliver, or precision cut? this knife can do it!;Positive
29379;just need a sliver or precision cutthroat ?;Positive
29379;just need a sliver or precision cutthroat ?;Positive
29381;expensive but worth it.;Positive
29381;expensive but worth it.;Positive
29381;expensive but worth it .;Positive
29381;it 's expensive , but it 's worth it .;Positive
29386;it's sharp, easy to use and well made;Positive
29386;it's sharp, easy to use and well made;Positive
29387;cuts like a dream;Positive
29387;cuts like a dream;Positive
29387;it 's like a dream .;Positive
29387;cut it like a dream .;Positive
29387;cuts like a dream .;Positive
29387;it 's like a dream , but it 's like a dream .;Positive
29388;like it - don't love it;Positive
29388;like it - don't love it;Positive
29388;like it , you do n't love it .;Positive
29389;paring knife;Positive
29389;paring knife;Positive
29389;paring knife .;Positive
29389;paring knife .;Positive
29389;i 'm paring knife .;Positive
29390;so sharp it cuts before touching;Positive
29390;so sharp it cuts before touching;Positive
29390;it 's so sharp it cuts before touching .;Positive
29390;i 'm so sharp it cuts before touching .;Positive
29390;spicy it cuts before touching .;Positive
29390;so it 's before touching .;Positive
29390;it 's so sharp , but it 's before touching .;Positive
29390;before touch , it cuts before touching .;Positive
29390;when it 's sharp , it 's before touching .;Positive
29391;buy this knife now;Positive
29391;buy this knife now;Positive
29391;you buy this knife now .;Positive
29391;buy this knife now .;Positive
29391;buy this knife now , and buy a knife .;Positive
29391;now you buy this knife .;Positive
29391;if you buy this knife , you can buy this knife .;Positive
29394;basic paring knife.;Positive
29394;basic paring knife.;Positive
29400;gets daily use.;Positive
29400;gets daily use.;Positive
29405;wow is it sharp and well made.;Positive
29405;wow is it sharp and well made.;Positive
29405;it 's sharp and well done .;Positive
29405;why is it sharp and well done ?;Positive
29406;it's good;Positive
29406;it's good;Positive
29406;it 's good .;Positive
29406;is good .;Positive
29406;so it 's good .;Positive
29406;it 's good , but it 's good .;Positive
29406;if it 's good , it 's good .;Positive
29407;an excellent quality knife for everyday use;Positive
29407;an excellent quality knife for everyday use;Positive
29407;it 's an excellent quality knife for everyday use .;Positive
29407;an excellent quality knife for everyday use .;Positive
29407;i have an excellent quality knife for everyday use .;Positive
29409;the best paring knife;Positive
29409;the best paring knife;Positive
29409;the best knife in paris .;Positive
29412;the go to knife;Positive
29412;the go to knife;Positive
29412;it 's a go to knife .;Positive
29413;pricey for a paring knife, but, i love it!;Positive
29413;pricey for a paring knife, but, i love it!;Positive
29414;great knife, but handle is too short;Positive
29414;great knife, but handle is too short;Positive
29414;he 's a great knight , but he 's too short .;Positive
29415;we love these knifes;Positive
29415;we love these knifes;Positive
29415;we love these knights .;Positive
29417;i never though i would enjoy peeling potatoes...;Positive
29417;i never though i would enjoy peeling potatoes...;Positive
29417;me never though it would like peeling potatoes .;Positive
29417;though it would enjoy peeling potatoes .;Positive
29419;one off for price;Positive
29419;one off for price;Positive
29419;one for price .;Positive
29420;good starter set, look carefully at knife selections;Positive
29420;good starter set, look carefully at knife selections;Positive
29420;good starter scan look carefully at mr. knives .;Positive
29420;look carefully at brake selections .;Positive
29423;probably the best knives out there;Positive
29423;probably the best knives out there;Positive
29423;probably be the best knives around here .;Positive
29423;probably the best knives .;Positive
29428;best knives in the world;Positive
29428;best knives in the world;Positive
29428;i 'm best knives in the world .;Positive
29428;best knives in the world .;Positive
29428;i 've seen best knives in the world .;Positive
29428;most of the knives are in the world , and it 's a knife in the world .;Positive
29428;i have the best knife in the world .;Positive
29431;5 stars is an understatement;Positive
29431;5 stars is an understatement;Positive
29431;5 stars is an understatement .;Positive
29431;5 stars is an understatement , and it 's an understatement .;Positive
29431;in five stars , it 's an understatement .;Positive
29431;now it 's an understatement .;Positive
29432;can't go wrong here!;Positive
29432;can't go wrong here!;Positive
29432;you can go wrong here !;Positive
29432;so we can go wrong here !;Positive
29434;the right three knives for the new cook;Positive
29434;the right three knives for the new cook;Positive
29434;the right three knives are for the new cook .;Positive
29434;i 'm the right three knives for the new cook .;Positive
29434;the right three knives for the new cook .;Positive
29434;i 've got the right three knives for the new cook .;Positive
29434;it 's the right three knives for the new cook , and it 's the right three knives .;Positive
29434;i have the right three knives for the new cook .;Positive
29434;where was the right three knives for the new cook ?;Positive
29434;for the right three knives , it 's a new cook .;Positive
29434;now it 's the right three knives for the new cook .;Positive
29437;an exquisite knife.;Positive
29437;an exquisite knife.;Positive
29446;stays sharp, good weight;Positive
29446;stays sharp, good weight;Positive
29446;that stays sharp , good weight .;Positive
29453;unbelievably sharp... like slicing sushi;Positive
29453;unbelievably sharp... like slicing sushi;Positive
29456;w&uumlsthof knives are great;Positive
29456;w&uumlsthof knives are great;Positive
29460;awesome knife for general use;Positive
29460;awesome knife for general use;Positive
29462;good knife, may be overkill;Positive
29462;good knife, may be overkill;Positive
29463;a great knife for the average kitchen;Positive
29463;a great knife for the average kitchen;Positive
29463;it 's a great knife for the average kitchen .;Positive
29463;have a great knife for the average kitchen .;Positive
29463;a great knife for the average kitchen .;Positive
29463;that mean knife for the average kitchen .;Positive
29463;i have a great knife for the average kitchen .;Positive
29463;for the average kitchen , it 's a great knife .;Positive
29463;now it 's a great knife for the average kitchen .;Positive
29472;handiest knife to own;Positive
29472;handiest knife to own;Positive
29477;most people have wished for this knife;Positive
29477;most people have wished for this knife;Positive
29477;most people have wished for this knife .;Positive
29477;that most people have wished for this knife .;Positive
29477;most people have wished for this knife , but most people have wished for this knife .;Positive
29477;for this knife , most people have wished .;Positive
29477;usually the most people have wished for this knife .;Positive
29477;if this knife is required , most people have wished .;Positive
29482;wusthof is a great brand;Positive
29482;wusthof is a great brand;Positive
29482;wusthof is a great brand .;Positive
29482;that wusthof is a great brand .;Positive
29482;wusthof is a great brand , and mr. is a great brand .;Positive
29482;then wusthof is a great brand .;Positive
29485;another graeat knife to add to our kitchen;Positive
29485;another graeat knife to add to our kitchen;Positive
29485;another grayer knife to add to our kitchen .;Positive
29487;you need to make a decision;Positive
29487;you need to make a decision;Positive
29487;you have to make a decision .;Positive
29487;you have to make a decision , and you have to make a decision .;Positive
29487;why do n't you make a decision ?;Positive
29487;if you want to make a decision , you have to make a decision .;Positive
29488;is not part of the classic series;Positive
29488;is not part of the classic series;Positive
29489;good cleaver, but will you use it?;Positive
29489;good cleaver, but will you use it?;Positive
29498;another wonderful wusthof!;Positive
29498;another wonderful wusthof!;Positive
29498;it 's another wonderful wusthofer !;Positive
29498;have another wonderful wusthofer !;Positive
29498;another wonderful wusthofer !;Positive
29498;what a wonderful wusthofer !;Positive
29498;i have another wonderful wusthofer !;Positive
29498;where 's another wonderful wusthofer ?;Positive
29498;in fact , it 's another wonderful wusthofer !;Positive
29502;sharp and oh, so easy to slice steak!;Positive
29502;sharp and oh, so easy to slice steak!;Positive
29502;sharp and so easy to cut steel .;Positive
29503;love these steak knives!;Positive
29503;love these steak knives!;Positive
29503;you love these steak knives !;Positive
29503;love these steak snacks !;Positive
29503;love these steak knives , and love those steak knives !;Positive
29503;i love these steak knives !;Positive
29506;why did i wait so long???;Positive
29506;why did i wait so long???;Positive
29506;why did you wait so long ?;Positive
29508;well balanced *******sharp******* knives;Positive
29508;well balanced *******sharp******* knives;Positive
29510;great knives, way to expensive;Positive
29510;great knives, way to expensive;Positive
29510;great knights , road to expensive , is way to expensive .;Positive
29510;great knights , way to expensive .;Positive
29520;i'm no chef...;Positive
29520;i'm no chef...;Positive
29524;1 of my best deals from amazon ever;Positive
29524;1 of my best deals from amazon ever;Positive
29527;nice knife, especially for small hands, but try it out first;Positive
29527;nice knife, especially for small hands, but try it out first;Positive
29527;nice knight , especially for small handssuits , try it first .;Positive
29527;nice knight , especially for small handssuits , but try it first .;Positive
29528;wonderful addition to my kitchen;Positive
29528;wonderful addition to my kitchen;Positive
29528;beautiful addition to my kitchen .;Positive
29530;don't try this at hom :o);Positive
29530;don't try this at hom :o);Positive
29530;you do n't try this at hom .;Positive
29530;do n't try it at hom .;Positive
29530;i do n't try this at hom .;Positive
29530;at home , you do n't try this on hom .;Positive
29530;if you do n't try this on hom , you ca n't do this at hom .;Positive
29531;almost everything it says...;Positive
29531;almost everything it says...;Positive
29531;it 's everything it says .;Positive
29531;almost everything .;Positive
29533;great for chopping chilies;Positive
29533;great for chopping chilies;Positive
29536;splendid choice for chefs or amateur cooks;Positive
29536;splendid choice for chefs or amateur cooks;Positive
29536;here it is a great choice for cooks chef sunday cooks .;Positive
29538;where has this knife been all of my life?!;Positive
29538;where has this knife been all of my life?!;Positive
29538;where the hell is all of my life ?;Positive
29538;where has this knife been all of my life ?;Positive
29539;what a delight to use!!!;Positive
29539;what a delight to use!!!;Positive
29541;there is no better knife!!!;Positive
29541;there is no better knife!!!;Positive
29544;can't beat wusthof;Positive
29544;can't beat wusthof;Positive
29544;cani beat wusthata .;Positive
29546;i love this knife!;Positive
29546;i love this knife!;Positive
29546;i love the knife !;Positive
29548;arrived with chipped blade...;Positive
29548;arrived with chipped blade...;Positive
29548;i arrived with whipped bladeth .;Positive
29549;the most-used knife in the block;Positive
29549;the most-used knife in the block;Positive
29549;it 's the best knife in the block .;Positive
29549;i 'm the best knife in the block .;Positive
29549;the best knife in the block .;Positive
29549;who uses the best knife in the block .;Positive
29549;it 's the best knife in the block , and it 's the best knife .;Positive
29549;how did the best knife in the block ?;Positive
29549;in the block , it 's the best knife in the block .;Positive
29549;now it 's the best knife in the block .;Positive
29550;i will just be endorsing the other reviews...;Positive
29550;i will just be endorsing the other reviews...;Positive
29559;easy to use knife;Positive
29559;easy to use knife;Positive
29559;use knife easy .;Positive
29560;customer service was wonderful;Positive
29560;customer service was wonderful;Positive
29562;from a knife fanatic...;Positive
29562;from a knife fanatic...;Positive
29569;the wusthof santoku is smooth;Positive
29569;the wusthof santoku is smooth;Positive
29569;the wusthin santoku is smooth .;Positive
29569;that wusthof santoku is smooth .;Positive
29569;the wusthin santoku is smooth , and it 's smooth .;Positive
29569;now the wusthof santoku is smooth .;Positive
29570;it slices and dices and still cuts a tomato;Positive
29570;it slices and dices and still cuts a tomato;Positive
29571;my main workhorse when chopping;Positive
29571;my main workhorse when chopping;Positive
29571;my main workhorse is when chopping .;Positive
29571;i 'm the main workhorse when chopping .;Positive
29571;when chopping , it 's my main workhorse .;Positive
29572;good knife, bad value;Neutral
29572;good knife, bad value;Neutral
29574;do you really need the whole set?;Neutral
29574;do you really need the whole set?;Neutral
29574;you need a whole setl ?;Neutral
29574;do you really need a whole setl ?;Neutral
29574;if you really need a whole setl ?;Neutral
29574;you need a whole setl , and you need a whole setl ?;Neutral
29574;why do you really need a whole setl ?;Neutral
29574;so you need a whole setl ?;Neutral
29576;save your money!;Negative
29576;save your money!;Negative
29576;you save your money !;Negative
29576;save your money !;Negative
29576;save your money , and save your money !;Negative
29576;save money , you save your money .;Negative
29577;excellent value, but not top of the line;Positive
29577;excellent value, but not top of the line;Positive
29577;excellent valuation , but not top of the line .;Positive
29577;i have an excellent estimate , but not top of the line .;Positive
29580;for stamped, these are great every day knives;Positive
29580;for stamped, these are great every day knives;Positive
29584;best thing since sliced bread;Positive
29584;best thing since sliced bread;Positive
29584;best thing since sliced bread .;Positive
29584;best it 's a piece of sliced bread .;Positive
29592;a must have for any kitchen!;Positive
29592;a must have for any kitchen!;Positive
29592;must be for any kitchenman !;Positive
29592;i must have for any kitchenman !;Positive
29592;for any kitchenman , you must have for any kitchenman !;Positive
29595;one of the basic cutlery needs in every kitchen;Positive
29595;one of the basic cutlery needs in every kitchen;Positive
29595;one of the basic cutlery is in every kitchen .;Positive
29595;that one of the basic cutlery is in every kitchen .;Positive
29595;one of the basic cutlery is in every kitchen , and one of the basic needs is in every kitchen .;Positive
29595;in each kitchen , one of the basic cutlery needs in every kitchen .;Positive
29595;now one of the basic cutlery needs in every kitchen .;Positive
29595;if one of the basic cutlery is in every kitchen , he needs in every kitchen .;Positive
29598;usual high quality from wusthof;Positive
29598;usual high quality from wusthof;Positive
29602;get a bread knife;Positive
29602;get a bread knife;Positive
29603;excellent quality for the price;Positive
29603;excellent quality for the price;Positive
29603;it 's an excellent quality for the price .;Positive
29603;excellent quality for the price .;Positive
29603;i have an excellent quality for the price .;Positive
29603;for the price , it 's an excellent quality .;Positive
29604;i'm cookin' for a livin'...;Positive
29604;i'm cookin' for a livin'...;Positive
29607;slices through bread;Positive
29607;slices through bread;Positive
29608;good length, cuts bread effortlessly;Positive
29608;good length, cuts bread effortlessly;Positive
29608;good bread cuts effortlessly .;Positive
29612;never have bread cut again;Positive
29612;never have bread cut again;Positive
29612;never have bread cut .;Positive
29616;fantastic all purpose knife!;Positive
29616;fantastic all purpose knife!;Positive
29616;fantastic all purpose knight !;Positive
29617;great santoku knife but buy it for the right reasons;Positive
29617;great santoku knife but buy it for the right reasons;Positive
29617;the great knife of santoku and knife will buy it for the right reasons .;Positive
29617;buy it for the right reasons .;Positive
29617;great santoku knife but buy it for the right reasons .;Positive
29617;you have a great knife , but you can buy it for the right reasons .;Positive
29617;i have a great santa knife but buy it for the right reasons .;Positive
29618;awesome blade, cheesy handle. a 4.5 of 5;Positive
29618;awesome blade, cheesy handle. a 4.5 of 5;Positive
29624;i would rate these even higher if possible.;Positive
29624;i would rate these even higher if possible.;Positive
29624;it would be this even higher than possibleless .;Positive
29624;i 'm sure it would be even higher .;Positive
29630;i cook for a living...;Positive
29630;i cook for a living...;Positive
29630;we cook for a living .;Positive
29630;if you cook for a living .;Positive
29630;for a living , you cook for a living .;Positive
29635;"handy gizmo ""can"" work well in your kitchen";Positive
29635;"handy gizmo ""can"" work well in your kitchen";Positive
29638;i love the gizmo!;Positive
29638;i love the gizmo!;Positive
29638;love the gizmodo !;Positive
29638;i love the gizmodo .;Positive
29640;huge step backwards, b&d blew this one;Negative
29640;huge step backwards, b&d blew this one;Negative
29642;hard-to-use and a short-lived battery;Negative
29642;hard-to-use and a short-lived battery;Negative
29642;create a disk and a short-lived battery .;Negative
29642;use and a short-lived battery .;Negative
29642;when you do , it 's a short-lived battery .;Negative
29643;good concept that needs a few changes;Neutral
29643;good concept that needs a few changes;Neutral
29646;probably worth it for the money, but realize you're buying a disposable item.;Neutral
29646;probably worth it for the money, but realize you're buying a disposable item.;Neutral
29646;something worth it for the money , but realise you 're buying a disposable item .;Neutral
29646;you 're worth the money , but you 're buying a disposable item .;Neutral
29646;worth it for the money , you buy a disposable item .;Neutral
29646;maybe they 're for the money but realize you 're buying a disposable item .;Neutral
29648;i've found this to be durable and reliable for 1 year +;Positive
29648;i've found this to be durable and reliable for 1 year +;Positive
29648;we have found this to be durable and reliable for 1 year .;Positive
29648;the information we have found to be durable and reliable .;Positive
29648;i 've found this to be durable and reliable for 1 year .;Positive
29648;we have found it to be durable , and it will be reliable for one year .;Positive
29648;for 1 year , we have found this to be durable and reliable .;Positive
29648;here we are found to be durable and reliable for 1 year .;Positive
29649;horrid - i do not recommend this item - revised;Neutral
29649;horrid - i do not recommend this item - revised;Neutral
29649;i do n't recommend this item .;Neutral
29650;good if it's all you can afford, but...;Neutral
29650;good if it's all you can afford, but...;Neutral
29650;it 's good if it 's all you can do .;Neutral
29651;plastic is cheap;Negative
29651;plastic is cheap;Negative
29651;plastic is cheap .;Negative
29651;plastic 's cheap .;Negative
29651;that plastic is cheap .;Negative
29651;plastic is cheap , but plastic is cheap .;Negative
29651;when plastic is cheap , plastic is cheap .;Negative
29656;almost perfect, simple appliance (but one flaw);Positive
29656;almost perfect, simple appliance (but one flaw);Positive
29656;it 's almost perfect , simple appliance .;Positive
29656;almost perfect , simple appliance .;Positive
29657;after 1 day of trying this food chopper with rating 5 stars;Positive
29657;after 1 day of trying this food chopper with rating 5 stars;Positive
29657;it 's after one day of testing the food helicopter with rating 5 stars .;Positive
29657;one day of testing the food helicopter with rating 5 stars .;Positive
29657;when do you try this food helicopter with rating 5 stars ?;Positive
29657;one day after he tried this food helicopter with rating 5 stars .;Positive
29658;good - but kind of wimpy;Neutral
29658;good - but kind of wimpy;Neutral
29659;small and useful to chopped or pureed;Positive
29659;small and useful to chopped or pureed;Positive
29666;concerned about durability + no replacement parts;Neutral
29666;concerned about durability + no replacement parts;Neutral
29666;concerning durability + no replacement parts .;Neutral
29666;durability + no replacement parts .;Neutral
29666;i 'm concerned with durability + no replacement parts .;Neutral
29666;i 'm concerned about durability + no replacement parts .;Neutral
29666;why do you care durability + replacement parts ?;Neutral
29666;then it concerns durability + no replacement parts .;Neutral
29669;perfect for chopping nuts;Positive
29669;perfect for chopping nuts;Positive
29670;broke on first use;Negative
29670;broke on first use;Negative
29670;break into first use .;Negative
29678;good quality product with minor issue;Neutral
29678;good quality product with minor issue;Neutral
29678;a good product is based on minor quality .;Neutral
29678;good quality product with minor concern .;Neutral
29678;it 's a good quality product , but it 's a minor problem .;Neutral
29679;can you give an item 10 stars?;Positive
29679;can you give an item 10 stars?;Positive
29679;you can give an item 10 stars .;Positive
29679;if you can give an item 10 stars .;Positive
29679;you can give an item 10 stars , and you can give the number 10 stars .;Positive
29679;i can give an item 10 stars .;Positive
29679;for 10 stars?s , you can give an item .;Positive
29679;so you can give an item 10 stars ?;Positive
29679;if you have an item , you can give the number 10 stars?s .;Positive
29680;chopped only at blade level;Negative
29680;chopped only at blade level;Negative
29683;good for price, a little hard to really get clean;Positive
29683;good for price, a little hard to really get clean;Positive
29687;to use it is to love it, and easy clean up of all parts;Positive
29687;to use it is to love it, and easy clean up of all parts;Positive
29687;it is to use it , and simple clean of all parts .;Positive
29687;if it is to use a love , and easy clean of all parts .;Positive
29687;if you want to use it , it is to love it , and simple clean of all parts .;Positive
29690;i think i should have stuck with my cuisinart;Neutral
29690;i think i should have stuck with my cuisinart;Neutral
29692;lifespan = 2 1/2 years;Positive
29692;lifespan = 2 1/2 years;Positive
29696;my all time favorite small food chopper!;Positive
29696;my all time favorite small food chopper!;Positive
29699;better for fine chopping;Neutral
29699;better for fine chopping;Neutral
29704;good for your quick, small chopping needs;Positive
29704;good for your quick, small chopping needs;Positive
29706;my wife is happy...;Positive
29706;my wife is happy...;Positive
29706;my wife is happy .;Positive
29706;if my wife is happy .;Positive
29706;my wife is happy , and my wife is happy .;Positive
29706;now my wife is happy .;Positive
29707;excellent basic chopper, but not a replacement for a full processor.;Positive
29707;excellent basic chopper, but not a replacement for a full processor.;Positive
29707;it 's an excellent basic choppercase , but not a replacement for a full term .;Positive
29707;excellent basic choppery , but not a substitute for a full processoro .;Positive
29707;that great basic choppercase , but not a replacement for a full processoro .;Positive
29707;it 's an excellent basic choppercase , but it 's not a replacement for a full term .;Positive
29707;i have an excellent base , but not a replacement for a full processoro .;Positive
29707;in an excellent basic form , it 's not a replacement for a full processoro .;Positive
29707;here it is a great base , but not a replacement for a full processoro .;Positive
29710;use this chopper all the time;Positive
29710;use this chopper all the time;Positive
29712;hard working appliance that holds up well;Positive
29712;hard working appliance that holds up well;Positive
29713;the best - great buy !!!!!;Positive
29713;the best - great buy !!!!!;Positive
29713;best it 's a great buy !;Positive
29721;easy to clean, easy to use, works well but you get what you pay for to some degree;Positive
29721;easy to clean, easy to use, works well but you get what you pay for to some degree;Positive
29722;for a few bucks more - it's worth it.;Positive
29722;for a few bucks more - it's worth it.;Positive
29722;for a few bucks , it 's worth it .;Positive
29722;a few bucks later it 's worth it .;Positive
29725;my little helper in the kitchen;Positive
29725;my little helper in the kitchen;Positive
29725;my little helper is in the kitchen .;Positive
29725;i 'm a little helper in the kitchen .;Positive
29725;my little helper in the kitchen .;Positive
29725;it 's my little helper in the kitchen , and it 's my little helper .;Positive
29725;i have a little helper in the kitchen .;Positive
29725;in the kitchen , it 's my little helper .;Positive
29730;this is a good !!!!!!!!!;Positive
29730;this is a good !!!!!!!!!;Positive
29730;this is a good thing !;Positive
29730;is a good thing !;Positive
29730;this is a good thing , and this is a good thing .;Positive
29732;does the job;Positive
29732;does the job;Positive
29736;you get what you pay for...;Neutral
29736;you get what you pay for...;Neutral
29736;you get what you pay for .;Neutral
29736;get what you pay for .;Neutral
29736;in fact , you get what you pay for .;Neutral
29736;now you get what you pay for .;Neutral
29737;food chopper is top heavy;Negative
29737;food chopper is top heavy;Negative
29741;great chopper/easy clean up;Positive
29741;great chopper/easy clean up;Positive
29742;you can lick your chops with this chopper;Positive
29742;you can lick your chops with this chopper;Positive
29742;you can lick your chops with this helicopter .;Positive
29742;lick your chops with this helicopter .;Positive
29742;you'il lick your chops with this helicopter .;Positive
29742;that can lick your chops with this helicopter .;Positive
29742;you can lick your chops with this helicopter , and you can lick your chops with this helicopter .;Positive
29742;i can lick your chops with this helicopter .;Positive
29742;how can you lick your chops with this helicopter ?;Positive
29742;with this helicopter , you can lick your chops .;Positive
29742;now you can lick your chops with this helicopter .;Positive
29742;when you lick it , you can lick your chops with this helicopter .;Positive
29744;where has this been my whole life?!!!;Positive
29744;where has this been my whole life?!!!;Positive
29744;where it was my whole life !;Positive
29744;where this has been my whole life , it 's a mine !;Positive
29745;better then kitchenaid and cusinart!!!;Positive
29745;better then kitchenaid and cusinart!!!;Positive
29746;powerful, easy to clean, portable, cost effective.;Positive
29746;powerful, easy to clean, portable, cost effective.;Positive
29747;great deal for the price;Positive
29747;great deal for the price;Positive
29747;it 's a great deal for the price .;Positive
29747;great deal for the price .;Positive
29747;i have a great deal for the price .;Positive
29747;for the price , it 's a great deal .;Positive
29748;works and great to store inside cabinet;Positive
29748;works and great to store inside cabinet;Positive
29755;very basic, but nice;Positive
29755;very basic, but nice;Positive
29756;inexpensive and works great;Positive
29756;inexpensive and works great;Positive
29756;inexpensive and work .;Positive
29756;it 's expensive , and it works great .;Positive
29759;yup, it's a good buy;Positive
29759;yup, it's a good buy;Positive
29760;dirty & not completely dishwasher friendly;Negative
29760;dirty & not completely dishwasher friendly;Negative
29765;chops extremely well, but ...;Positive
29765;chops extremely well, but ...;Positive
29767;awesome alternative to the huge food processor;Positive
29767;awesome alternative to the huge food processor;Positive
29767;it 's a great alternative to the great food processor .;Positive
29767;great alternative to the great food processor .;Positive
29769;had it for 5 yrs;Neutral
29769;had it for 5 yrs;Neutral
29769;had it for 5 yrs .;Neutral
29773;basically disposable, a mistaken purchase for me;Negative
29773;basically disposable, a mistaken purchase for me;Negative
29785;not happy with this chopper;Negative
29785;not happy with this chopper;Negative
29785;with this helicopter , he 's not happy .;Negative
29788;it is alright;Neutral
29788;it is alright;Neutral
29791;eureka- this works great!;Positive
