ID,Comments,Comment ID,Reply count,Like count,Published at
9226,Extremely condemned.,Ugy4mK7SOTUcEw6_51x4AaABAg,0,0,2022-02-26T03:47:26Z
9227,Well they are brave. Russia must respect that.,UgxjBeasT8LEYk9KwvN4AaABAg,0,1,2022-02-26T03:47:22Z
9228,Putin and his troops are war criminals.,UgyJJgIgTacx536iiM14AaABAg,0,0,2022-02-26T03:47:22Z
9229,"The world leaders are busy in putting stupid sanctions against Russia,  that doesnt work!!!  World should stand united and protect Ukraine, the innocent people of Ukraine wants to live in peace and Harmony, since Russians have been the first people to have attacked ukraine! It's time that world sends a strong message ASAP to ukraine!! Before any further chaos spreads to Ukraine!!! Already thousands of people have lost their lifes... if the world doesn't support Ukraine now! Remember when your own country faces threat! None shall be there to help! Ukrainians dont want war, they want peace!!! Russians are trying to conquer whole of Ukraine!!! Hows that possible??? Every country has it's own independence! None can steal It..",Ugwgfy2t8gH8dZFe8Bx4AaABAg,0,0,2022-02-26T03:47:22Z
9230,"Sanctions will only worsen the situation. It will intensify the attacks. Regardless if a country is east or west, everyone knows that what is happening is wrong and not humain. All countries should help stop this including China.",UgwGqJ6M-ZQ7DT9d_SR4AaABAg,0,0,2022-02-26T03:47:18Z
9231,"My jaw actually dropped when that tank ran over that car like it was nothing, I’m so glad that person is okay",UgxgayUhZuH-5yb0RqZ4AaABAg,210,2281,2022-02-26T03:47:18Z
9232,Ukraine has true patriots not fake freedom truckers. Stay strong Ukraine!,UgzvMwE12JztnbZ4EN54AaABAg,0,0,2022-02-26T03:47:17Z
9233,Thanku joe Biden.  Let’s Go Brandon,UgwWNb233NZNvOo6VfJ4AaABAg,0,0,2022-02-26T03:47:15Z
9234,"After this sad and historic moment - This diffuses any chance Trump has a chance at 2024. 
0%. His support of Putin is abhorrent.",Ugz3hanLWRzxdKdfEAR4AaABAg,0,1,2022-02-26T03:47:15Z
9235,"""Believe in me, support me & only me & be rewarded. If not you will suffer""
Putin, Saddam or God? Amazingly all 3 fit!
These are the promises and threats that proselytizers use to push conversions
God is reduced to a Putin, a Saddam preaching hate & division
One day you will stand before God and answer why you stood silent while these people have turned God into a scum Putin, Saddam, using him to push religion",UgzzMkZkF2kbaD1t2nN4AaABAg,0,0,2022-02-26T03:47:14Z
9236,Nazis and Putin go hand in hand!,UgytzuBpnuxzf25un-t4AaABAg,0,0,2022-02-26T03:47:12Z
9237,Unacceptable.,Ugwt9C-lh0HbL6B2gmB4AaABAg,0,0,2022-02-26T03:47:12Z
9238,"I have friends from both countries, and they are friends and will remain friends. Both sides say the feebleness of the American president induced this conflict.",UgztV7RgASAI-aSlq1h4AaABAg,0,0,2022-02-26T03:47:10Z
9239,0:45 that's just sickening.,UgzgtnWu6eacZl9nZXN4AaABAg,0,0,2022-02-26T03:47:07Z
9240,This is all because donbass demanded freedom from ukraine and is pro russia and in response ukraine hired mercenaries all across europe and developed a nazi regiment also known as azov battalion who then laid a wrath over those pro russian people rape loot and destruction they brought along and i don't think any sane person competent enough would stay behind and watch his people slaughtered raped looted.what ukraine is facing is heartbreaking but what those people in donbass mariapol faced and are facing is equally heartbreaking.,UgxTKKwikFjsvXtiDmp4AaABAg,0,0,2022-02-26T03:47:06Z
9241,"i hope the USA doesnt get nuked, and i hope that ukraine is safe. 🇺🇦",UgxmU2kPKO5P5VGK9gR4AaABAg,0,0,2022-02-26T03:47:04Z
9242,"Nato can enter Ukrania without Russian opposing, its easy just get on the nato tank drive just like General Patton and its army did in Berlin. Lets see the russians what will they do? in syria there are a lot of american forces what is russians doing to them absolutly nothing. Russia is a bully for the weak when they see the strong they do nothing. Nato need to enter Ukrania",UgwkyXGoMDFZ49FDM954AaABAg,0,0,2022-02-26T03:47:03Z
9243,I miss worrying about COVID. Bless Ukraine. 🇺🇦🙏💯❤️,UgxdlEAqxxHI1fXnbep4AaABAg,0,0,2022-02-26T03:47:02Z
9244,🙏🇱🇰,Ugx5_EJf7UrqfgcO18R4AaABAg,0,0,2022-02-26T03:47:00Z
9245,Where's nato?,Ugz0DEw8pDO7j4ksfbB4AaABAg,0,0,2022-02-26T03:47:00Z
9246,Empires never stop until they’ve taken everything that there is to take.,UgzcH0ehkByqdDHcQYV4AaABAg,0,2,2022-02-26T03:46:59Z
9247,GO ON HOME RUSSIAN SOLDIERS GO ON HOME !!!,UgwFvVNSACvPZbQwbNh4AaABAg,0,0,2022-02-26T03:46:58Z
9248,Pray for ukraine putin stop this madness,Ugw7JpvSQq-AXgk0kFx4AaABAg,0,0,2022-02-26T03:46:54Z
9249,Dictators don't care about sanctions when they have other countries funding them (China).,UgzRcE6T6rRwrnbfxhl4AaABAg,0,0,2022-02-26T03:46:54Z
9250,President Comedy,UgzgZaPArctIEeI0G_R4AaABAg,0,0,2022-02-26T03:46:52Z
9251,can someone explain to me why we will not go in to help them? we will surround them but not help them?,Ugzaz5MTDlmGPrzlVZl4AaABAg,4,0,2022-02-26T03:46:50Z
9252,Please stay strong Ukraine we're here cheering for you 📣😩😩😩🙏🙏🙏🙏🙏 #NOMOREWAR,Ugw84Tr1-7Kgd0ai-iR4AaABAg,0,0,2022-02-26T03:46:45Z
9253,Ukraine is not a victim. Shut up America.,UgxIwzozKe4BUmzzO3Z4AaABAg,0,0,2022-02-26T03:46:41Z
9254,"It's because those tanks are old. Ukraine are realizing of those old weapons and are giving a good fight back, destroying those weak choppers and airplanes. The Russians can't even aim right",UgxVU-u-vtGqerv4mQJ4AaABAg,0,0,2022-02-26T03:46:39Z
9255,"US/NATO military forces are just a mere display/useless -can't stop putin killing innocent lives..
#realenemiestraitorevil -US/NATO",UgwnkNEByScbZYfzzQt4AaABAg,0,1,2022-02-26T03:46:37Z
9256,"It’s not “keev”, it’s “kiyev”… 😉",UgwgKIejeBZ1QJ1bgBl4AaABAg,0,0,2022-02-26T03:46:32Z
9257,Dont need a damn sanction do something there will be a day when you need help,Ugy-hmst4TaNGcxI9Tp4AaABAg,0,0,2022-02-26T03:46:29Z
9258,amaerica is not superpower anymore. this war is a showcase of that.,UgzmYUwU5CgX9BsL9bZ4AaABAg,0,0,2022-02-26T03:46:27Z
9259,My friend might fight and i literally can't sleep all night,UgwPqP1joo0aZDBi41J4AaABAg,0,0,2022-02-26T03:46:24Z
9260,"""Keev"" it's KI-EV Jesus",Ugzon7wR5D6U2dKyach4AaABAg,0,0,2022-02-26T03:46:15Z
9261,no different the Afghanistan or Iraq or palestine  --- no one cared about their rights,UgyR3MxqyUd9_fU_lZx4AaABAg,1,0,2022-02-26T03:46:13Z
9262,"You have to be one brave reporter to put on a bullet proof vest with a “press” patch! We love you Ukraine. For the people who are losing their lives for NO REASON, may you Rest In Peace.",UgxA-Vg_HNu1CKkp8OB4AaABAg,0,14,2022-02-26T03:46:13Z
9263,If there is a hell Putin will be going.,UgzFvm-NP4GZxDYONpV4AaABAg,0,0,2022-02-26T03:46:11Z
9264,NATO / UN / America/ British do nothing but watch,UgxXwbeQ4uVJN8tGh-94AaABAg,0,0,2022-02-26T03:46:09Z
9265,Were is the ukrainian army?? They have many hundreds of tanks... or have they been destroyed allready...,Ugw2CiWqaxn3IbsSW-94AaABAg,0,0,2022-02-26T03:46:08Z
9266,damn... that russian obviously been playing too much gta considering how he swerved into that car lol,UgxTpuz0kwAD5OQv8y14AaABAg,0,0,2022-02-26T03:46:07Z
9267,The war is over Russia has won it was always going to be a win Russia knows none will send troops or anything to help,Ugx_vP0Y5xO52xyUMPd4AaABAg,0,0,2022-02-26T03:46:00Z
9268,NATO=No Atlantic Treaty Organisation.,UgwrLbxOZFXwmWaovp94AaABAg,0,0,2022-02-26T03:45:58Z
9269,Putin is pushing buttons and making phone calls and Zelenskyy is taking arms with his people. Two different types of man right there.,UgyR9sXH5AMRvHwT4Gh4AaABAg,0,0,2022-02-26T03:45:57Z
9270,"0:42 that was an ukranian tank  not russia , it was during an ambush 
Look for the videos there is one with an SP AA truk  you can see how one of the gunners  was shoot , and falls to the ground 
They were under attack and the diver may have a panic  attack",UgyYtNEHdsyoILOJlEl4AaABAg,0,1,2022-02-26T03:45:57Z
9271,"Military vehicle crushing a car is Ukrainian transport vehicle and it was an accident. I advice all young people do not fight run away and save your life. Do not fight for corrupt politicians especially for a president who plays piano by his genitals. I experienced the same situation during 90ties Balkan war and I can tell you first hand that after the war (no matter who wins)  politicians will become rich and they do not care about lost lives of young people. I lost my friends, my family and way of life, so young people do not follow what politicians are telling you. Please note!!! Do not believe mass media they are contributing to the evil and wars.",UgyDdPvI7S4Fhjn6igl4AaABAg,0,0,2022-02-26T03:45:57Z
9272,"Dear Kenyans, let's stand with Ukrainians, life, life no two ways on life",Ugyg53uAfiR88fZqnzl4AaABAg,0,0,2022-02-26T03:45:57Z
9273,"My heart goes out to the Canadian people, the Australian people, New Zealand and the Chinese Muslims. 😭 ❤️",UgzHqchL0LhjIOcqyAJ4AaABAg,0,0,2022-02-26T03:45:56Z
9274,"Well you democrats wanted Trump out.  You got your wish! Now bend over and kiss your tush goodbye, because Biden just walks and talks soft and does not carry a big stick.",UgxFk09Y3FiHR44BdoJ4AaABAg,0,0,2022-02-26T03:45:55Z
9275,What about Palestinian ?,UgygXPull5NPGGH4hhN4AaABAg,0,0,2022-02-26T03:45:55Z
9276,Where is the Ukraine army? They aren't being seen!,Ugx4HO_KhLTlNOGUCk54AaABAg,0,0,2022-02-26T03:45:49Z
9277,The holocaust survivor brought me to tears. Big Man Tears,Ugyyr8Q1mZbTyqVDu4p4AaABAg,0,0,2022-02-26T03:45:46Z
9278,Against what the Kremlin is doing in the U.K?,Ugz8LLx4iAsNRhpZVPJ4AaABAg,0,0,2022-02-26T03:45:45Z
9279,Fake media,UgyxxZB9Jsq1NVYCDd14AaABAg,0,0,2022-02-26T03:45:44Z
9280,"Why let them get that close, take the fight to them. Park cars on the roads with explosives etc",UgzIZAQcJzjGx6MUv714AaABAg,0,0,2022-02-26T03:45:44Z
9281,we entered Ww3,UgyShYKV97MBLu5bZ0t4AaABAg,0,0,2022-02-26T03:45:44Z
9282,Russian leader has anticipated sanctions obviously.. This is the beginning of a conflict that will be played out on social media. Nukes?..maybe. Wag the dog 😉,Ugyrhw3BpJcoP5UO7lJ4AaABAg,0,0,2022-02-26T03:45:43Z
9283,"The grim, cruel reality of war. Everything should have been done to avoid starting a war.",Ugw_ENlelYQbNo1Zc814AaABAg,0,0,2022-02-26T03:45:41Z
9284,AHHHH! my building..oh gold..the white columns,Ugy70GofDty-_Fk66XJ4AaABAg,0,0,2022-02-26T03:45:39Z
9285,I’ve grown up with Ukrainian and Russian friends. Amazing people on both sides. Let me assure you neither Russians nor Ukrainians want war.,UgxbcjMqH90tlvwhZUh4AaABAg,0,1,2022-02-26T03:45:39Z
9286,Seal team 6 vs Putin and it's all over,Ugw_fGYcbpB0Dau7s0d4AaABAg,3,0,2022-02-26T03:45:38Z
9287,Why are there Ukrainian military convoys  left on the highway  abandoned trucks tanks all blown up  did they lay down arms and surrendered to Russia ?.,UgxVBFtBOtnSKt_t9X94AaABAg,0,0,2022-02-26T03:45:33Z
9288,"pagan Americans and NATO will cost Ukraine its head, America and NATO go to hell forever",Ugz_E9MJKW1OrVr8PF94AaABAg,0,1,2022-02-26T03:45:30Z
9289,Real people are dying,UgxUG2kg2IgpB50oCM14AaABAg,0,0,2022-02-26T03:45:28Z
9290,"They really hope Putin is still hiding a massive fortune out of the country (in one of theirs) with his such anti-Western attitude, and when this already happening really? 😂 I wonder what's their IQ level atm?!?",UgyilN99vhLC-9UqL4d4AaABAg,0,0,2022-02-26T03:45:28Z
9291,"Im really confused why now every body complainning about russian invasion but when Iraq, Lybia, Yugoslavia was attacked people remainned quieted.",UgzvNoWb-CDpSMShxBt4AaABAg,0,5,2022-02-26T03:45:28Z
9292,Putin is accelerating the atrocities exponentially with zero response to sanctions so far. We need to step it up to help Ukraine!,UgzT_JqWlqJkTfi8m2R4AaABAg,0,0,2022-02-26T03:45:25Z
9293,"Biden malaking bully na duwag una lakas kumahol kaya naipit ang ukraine kung alam lang ukraine ganyan mangyayari maiisip pa b nya lumipat sa nato kawawa naman ng ukraine una palang sugaw ng sigaw si biden na we protect ukraine yun pla pdl ng troop yun pl nagpadala para manood panu pulbusin ang ukraine its better ukraine na sumuko na kyo wala ka maasahan sa mga aso gagawin ka lang bet machine e
Sumuko n kyo para maiwasan ang nas malaking collateral damage panunuorin klang ng nato sanction pinagtatawanan lang kyo ni putin anu akl nyo kay putin di nya alam ang gagawin nya after war ilift naman yang sanctions nyo pero yung damages at buhay mababalik ba",UgxSA6qrTO093p46RRl4AaABAg,0,0,2022-02-26T03:45:25Z
9294,Sanctions vs Actions? Damn..,Ugw-juPMuO2dWJrOnbh4AaABAg,0,0,2022-02-26T03:45:21Z
9295,IMHO: It should never happen under President Trump,Ugy0IWVx_9_KWxr-qol4AaABAg,0,1,2022-02-26T03:45:21Z
9296,My heart is breaking seeing what is going on to Ukraine. Sending love and prayers may the Lord Jesus hear the world is praying for people that fighting for survive and freedom 🇰🇭 Cambodia is with you Ukraine,UgycnviYhz6TJBhUgBt4AaABAg,0,4,2022-02-26T03:45:20Z
9297,Heartbreaking,UgyscswK-M4HHbZFIoV4AaABAg,0,0,2022-02-26T03:45:19Z
9298,https://youtube.com/shorts/wChqBVj-KBQ?feature=share,UgwUgL_4RaPdAU6JV_F4AaABAg,0,0,2022-02-26T03:45:18Z
9299,0 trade with Russia. That's the only way. No matter our money. If Ukraine today. West tomorrow,UgxPSMkoPVA8bTzfEtR4AaABAg,0,0,2022-02-26T03:45:15Z
9300,"I am glad that everyon's heart goes out for this situation but I wished the response was the same when US invaded numerous countries like iraq, afghanistan,syria,libya,etc",UgwF2h4Oee8hcVfeyf54AaABAg,0,1,2022-02-26T03:45:09Z
9301,I wish someone would tell me I can't leave my country✌🏾✌🏾✌🏾✌🏾,UgySYzxpGWmuXm8w1e54AaABAg,0,0,2022-02-26T03:45:04Z
9302,"Trump was a racist towards Mexicans, But some US people are nice. So I would fight with 🇺🇸 🇺🇦 🇲🇽",Ugzgb9--wapJFaWRt8J4AaABAg,0,0,2022-02-26T03:45:03Z
9303,"i dont think the old lady "" fed "" the nazis , but rather "" fled "" the nazis """,UgyZ-ZDzwwTq_Ugd0wF4AaABAg,0,0,2022-02-26T03:45:02Z
9304,😭,UgyKQuT9vt9usNf8mrh4AaABAg,0,0,2022-02-26T03:44:54Z
9305,🙏🙏 for Ukraine,UgxeO5OtfB93_kPxyml4AaABAg,0,0,2022-02-26T03:44:47Z
9306,ba asum ein e xeloq mna fucn 👌,UgwHTRA9dBSLEvaJ9sd4AaABAg,0,0,2022-02-26T03:44:45Z
9307,I think it’s 5:00 there,UgybS8Zr9MyURum-Xcl4AaABAg,0,0,2022-02-26T03:44:44Z
9308,This is atrocious! All this damage from ONE MAN!!!,Ugz7DF4rmgYPkgvdx-J4AaABAg,0,0,2022-02-26T03:44:43Z
9309,Don't listen to them. It's all about propaganda,Ugw9tRhiZ5TtUddzD9p4AaABAg,0,0,2022-02-26T03:44:43Z
9310,"Where are the Ukrainian Tanks, Ships, and fighter planes? Why are the troops fighting on the ground on foot? They had to know this was coming. I really don't understand why they would not be prepared to fight fire with fire. I feel so sad for all those innocent Ukrainian civilians who are being killed. I can't believe it has come to this.",UgyA5nwh3fAYK1Sa-5Z4AaABAg,0,0,2022-02-26T03:44:41Z
9311,Prayers for Ukraine. F Putin!,UgzweI04G3JpM0Kr66p4AaABAg,0,0,2022-02-26T03:44:41Z
9312,Sanctions doesn't matter for Russia.....most looser and failure president ever is Biden and America,UgwZKB_xkdXxMwQveTZ4AaABAg,2,0,2022-02-26T03:44:40Z
9313,"this is what Middle Eastern civil society feels every day.  life is not peaceful always worry, hearing explosions and gunfire is their daily food.  they were used to feeling this way because of the troops sent by America.  but have you ever sympathized with them? Absolutely not",Ugw7XSqo4gO-Xn0XW5N4AaABAg,0,1,2022-02-26T03:44:39Z
9314,"🇺🇸 FREEDOM 🇺🇦 
LOUISIANA, USA",UgzimwSccPxp3FA0Dkh4AaABAg,0,0,2022-02-26T03:44:38Z
9315,Let’s pray for little David wins giant Golliah .,UgzTQKlknYzyOlea0xp4AaABAg,0,0,2022-02-26T03:44:37Z
9316,"? Freezing Putin's assets, the first thing on his pre attack list was to get all his and friends assets secured in Swiss or other untouchable banks!",UgwyaNSit7Okyn2mEWZ4AaABAg,0,0,2022-02-26T03:44:35Z
9317,IF GOD IS ASLEEP HE SHOULD WAKE UP NOW.THE DEMON IS ON THE LOOSE.THANK GOD YOU SAVE THAT OLD MAN IN THE CAR WHEN HE WAS RUN OVER BY THAT TANK .THE ATTROCITIES OF WAR IS NOW INTOLERABLE.I DONT KNOW  IF EVERYONE WILL VIEW THIS WITH NEGLECT AND APATHY,UgzH0D_VLMDH__JnbSV4AaABAg,0,0,2022-02-26T03:44:35Z
9318,Love how nones helps,UgwLRMMJIQwwgKyhnvJ4AaABAg,0,0,2022-02-26T03:44:31Z
9319,"What a tragedy 

Could you imagine the hysteria in the media if Russia was invading Ukraine with Trump in office? But as they’ve proven, the media is deranged - too busy trying to frame Trump and not bringing attention to such a disgusting injustice. No doubt about it, Ukraine is a crisis, people will die and a sovereign country taken in the modern world. And now Germany held hostage by their main power supply. If you voted for Biden, if you like Nancy Pelosi, this is your fault. The Americans once again, have abandoned their “friends” at the moment they need them the most. The US has Pawned Ukraine and is now turning their backs. Biden once again showing true American cowardess. This is the norm now - “the American way”. Why? Too busy tearing town statues, policing woke crap and trying to catch Trump for something. 

Biden Compared 1/6 to 9/11 and Pearl Harbour!! That’s an unforgivable insult to all the victims and their families of these two “real” colossal events. The BLM riots are a comparison; not the two worst acts of mass murder and war on the American people that killed thousands of US civilians and servicemen/women. You realise how many people died as a result of the BLM riots? 25! Not to mention the costs to repair public property and the costs to businesses that were looted and destroyed.. That was absolutely disgusting but you fools will sweep these events under the carpet because you know the blood is on your hands. The future generations will look back on us as being corrupt and delusional. I’m so ashamed. 

What else on Je Je Joe? 

-Russian invaded Ukraine & Kazakhstan 
-he literally gave Russia the green light to invade and “take a bite” 
-Evidence of him and his son doing backhand deals - not to mention the quid pro quo with Ukraine. There’s No surprise Russia started a war with Ukraine - Joe bending them over one last time - corrupted men all over 
-The US Mexican border is a humanitarian crisis 
-China about to invade Taiwan 
-Afghanistan embarrassment - abandoning your allies like rats. The people who have stood by the US through thick and thin. What a Dog act and a representation of a coward 
-Compared George Floyd with Martin Luther King 
-Defund the police mess - no staff to protect the streets 
-All time high in law enforcement staff murders 
-46% increase in violent crime in New York 
-Build back better collapse 
-All-time high in crime nationally. 2021 closed with most homicides ever in history
-vaccine mandate will be rejected by high court
-Inflation is the worst in 40 years 
-Can’t remember the Australian prime minister name
-Killed power Independence - fuel prices highest in history 
-Ruined relations with France over submarines deal
-Covid completely unmanaged - no testing kits and globally the top of infection rates 
-No follow up on the origin / cause of Covid.. Who is accountable for this global mess? Too afraid of the truth Mr President?
-Chicago and LA education collapse
-Sick obsession with sniffing kids hair

Wait until you see fuel prices sky rocket further after this Russian invasion-who’s fault will that be? Power independence wasn’t so bad after all hey??  
 
Meanwhile, LA has basically legalized shop lifting for gods sake!!!!!! Tell me I’m not going crazy and it’s normal to use money to pay for things still!! 

Not to mention that kids in LA don’t even go to school anymore. The leaders in that town are too busy pulling down monuments and changing school names because of twisted woke influence. Meanwhile an entire generation is going uneducated. Do you understand what that means?!!? Have stopped to think about the implications of this? 

We now even have American athletes choosing to represent China due to their distaste of America. This was once unheard of. 

Sadly this president and friends have acted on trump derangement syndrome rather than the greater good for Americans and the world. It’s just sad. That 1/6 “insurrection” speech was purely political and was only meant to be divisive. This is the uniting president? No…. He’s just a joke. Literally… a joke. That was a day that some people believed in something enough to protest and yes it unfortunately went too far. But theres no conspiracy. So stop contaminating people’s minds with this “insurrection” rubbish. Half your country supports this man - take a breath and see why. Stop being so destructive.  

No one takes the old man (Biden) seriously, he’s dodgy and senile; meanwhile China and Russia  alre aggressively pushing their agendas knowing America can’t and won’t do anything about it. Biden is weak and so is America while he is in the white-house. We are watching a once “great nation”, get divided and slip down the drain. The US is no longer the force it once was and absolutely not the leader of the free world anymore. Not even your closest allies have faith you are by their side. 

All you Trump obsessed democrats; compare Biden’s score sheet to Trump (up to now in their term) CNN / MSNBC can’t re-engineer those facts. Trump was a reasonable president and you will never admit that. No wars and a great economy.. look at your situation now. 

You have become paralyzed by an evil form of Atychiphobia when Trump is around. You lose any moral compass and are willing to distort the the truth while killing a great democracy… It’s about winning power at all costs no matter if America dies. 

It’s so ironic, a few years ago the Democrats fabricated this “Russian collusion” nonsense, while the media ran with it and completely screwed the government in doing so. Americans suffered severely, the country divided and Trumps term had a cloud over it, because of a baseless conspiracy made up by his political opposition. It’s now coming to surface that Trump was actually spied on and suggestions The Clinton’s may have been behind it.. We know the FBI went into trump tower during the election campaign. Not to mention the constant politically driven, baseless impeachment rubbish which did no one any good and Pelosi has blood on her hands - she is toxic for America. Very bitter sentiments were born through her actions and my fear is the US won’t mend the damage she created. Now, yes now.. The Russians are actually bombing cities and Biden is turning a blind eye. Seems like Crimea during the Obama era all over again. Funny that! We all know the democrats are the real criminals but constantly use smoke and mirrors in the media to deflect their misdeeds. Look at Joe’s Ukrainian “quid pro quo”- that was actually recorded on video - he even boasted about it in a recorded interview. Now big Joe is bending Ukraine over one last time for good measure… Lets not forget Obama’s Russian hot mic “I’ve got an election coming up”… 

The trifecta of the biggest political cover ups in modern American history - Mind blowing stuff! 

The only thing Biden has done is reverse Trump policy when they were the best things going for the US. Go figure???

How are you not embarrassed? Denial? Trump derangement? 

It’s time to be honest with yourselves 

Name one good thing this guy has done? I challenge you. 

That’s the World you and Biden have created - congrats",UgyI81-O_354yMC_U2R4AaABAg,0,0,2022-02-26T03:44:24Z
9320,I love war,UgwNM0NQAef3X1E492p4AaABAg,0,0,2022-02-26T03:44:23Z
9321,Put California gang members on the front line,UgybvBmHvwlOmKW1Bu14AaABAg,0,0,2022-02-26T03:44:20Z
9322,It's time to get Mt militia and catch a faded with some Russians....,Ugz8lLOEkl97Nd9h4kR4AaABAg,0,0,2022-02-26T03:44:19Z
9323,"Yeah, those ""sanctions"" will really make them care to stop. Might as well tell them ""sending positives vibes yo"" to Ukraine on Twitter. Only a matter of time before rest of world will be taken over by these lazy people not acting on these egoistic leaders trying to seize more land.",UgwdAhelayj6wdgvL214AaABAg,0,0,2022-02-26T03:44:19Z
9324,Surrender is the only option right now.. I’m so sorry for citizens who have nothing to do with the war.,UgwUSw8Cs4y8J_hEIm14AaABAg,0,0,2022-02-26T03:44:16Z
9325,"Hey, Zelensky, where are your allies?

😄 😁 😆 😅 🤣",UgzDaaJ9tpRCB3K34kh4AaABAg,0,0,2022-02-26T03:44:15Z
9326,A reminder why the Russians have always been known as the evil empire.,UgwzAJTAhw_ZMg4KTb54AaABAg,0,1,2022-02-26T03:44:13Z
9327,no more war,Ugx0lOiW5D0Q0HLa-Sh4AaABAg,0,0,2022-02-26T03:44:13Z
9328,Why doesn't Ukraines president negotiate with Putin? He knows he can't beat Russia. Why is he letting this happen to the Ukrainians?,UgwItzMHxVkGUWuVKCJ4AaABAg,0,0,2022-02-26T03:44:12Z
9329,"Why are the American news  pronouncing the capital city as ""Keev""???? It has always been pronounced as ""Kee-yev"" forever......I'm over 55 years old, so I know better. These dumb fucks at ABC news wouldn't know their own assholes from a hole in the ground. So 1-sided in their reporting,...more likely solid propaganda-",UgwZmy30TyiOjHhPblR4AaABAg,0,0,2022-02-26T03:44:09Z
9330,Germany has sent Ukraine 5000 helmets......says it all really. Clown's. Addicted to Russian gas. Shameful!,UgzbHw9frS-Dc7aJdlh4AaABAg,0,0,2022-02-26T03:44:09Z
9331,America needs to do something NOW!!!,Ugy9OEjR1pFJuynD0Sl4AaABAg,0,1,2022-02-26T03:44:08Z
9332,"Let’s fight against Russia, the rest of the western world needs to get rid of Russia. Why aren’t our troops helping Ukraine? Have some guts.",UgzWfH7Gr_2dG9wqFRV4AaABAg,0,0,2022-02-26T03:44:04Z
9333,"None of this concerns me at all.  Actually, nothing from propaganda media interests me, I don't have any use for fake news.  But you have a lot of followers that haven't figured that out, yet.",Ugw6bBDkOQy0otFh8Rp4AaABAg,0,0,2022-02-26T03:44:03Z
9334,Why is NATO giving out sanctions in the comfort of their nations and leaving Ukrain to take the hits own its own?...doesnt seem right...,UgxPXcORdwg8vgQKRxx4AaABAg,0,0,2022-02-26T03:44:02Z
9335,"Pray to God for us Ukrainians, pray for Ukraine.  We will win!  Glory to Ukraine!  Glory to the heroes!  They won't get through!",UgwRVw7uPb7tTEHZ5Zh4AaABAg,0,0,2022-02-26T03:44:00Z
9336,🇺🇦 🙏,Ugw4XgHzbdffoUwoMn14AaABAg,0,0,2022-02-26T03:43:58Z
9337,My heart and door is always open for Uki chics!,UgyL9ViEaVutYTZzNrp4AaABAg,0,1,2022-02-26T03:43:57Z
9338,dude if god is real he won;t let this happen,UgzLu9yJ4tpqxwPvABd4AaABAg,0,0,2022-02-26T03:43:56Z
9339,Shame on all the democracy country who stood there and watch like a coward and did not help your own fren democracy country Ukraine 🇺🇦. Shame on all of you letting communist win in this 21 century. From now on stop talking about democracy when you can’t protect democracy. My English is bad but you understand what am trying to say.,UgxXX9szShdX0ofw-ZV4AaABAg,0,0,2022-02-26T03:43:52Z
9340,I am not a soldier I am a pencil pusher! Lmao,UgzFmPWS8830sKOCHvB4AaABAg,0,0,2022-02-26T03:43:49Z
9341,Kyiv will fall. 👎,UgwlW56w2oJM9ozaE1x4AaABAg,0,0,2022-02-26T03:43:49Z
9342,The WEST consistently refused to negotiate with Russia over Ukraines potential membership of NATO and this is the result.  Putin isn't the only world leader with blood on his hands.  Unfortunately the poor Ukrainian citizens will bear the brunt of this.,Ugzp0nGfJaF1BUPFQJF4AaABAg,0,0,2022-02-26T03:43:48Z
9343,Did Trump's insurrection inspire Putin? One has to wonder. . .,Ugz3L8LiLLlg9qRFdyN4AaABAg,0,0,2022-02-26T03:43:45Z
9344,The guy in the car inshallah he was still alive,Ugx6Z_NaqGNC7J9rdIx4AaABAg,0,0,2022-02-26T03:43:45Z
9345,What tears me up is black children being shot by police,Ugxopybz7wh1tODalvZ4AaABAg,1,0,2022-02-26T03:43:44Z
9346,"Where are the Nato army ?  Nato have been pushing for Russia to invade Ukraine, so where are the Nato army now ?  GO in now to fight the Russian.",UgzoGFDNJOL9Wkklxod4AaABAg,0,0,2022-02-26T03:43:43Z
9347,"Hey wait, only America is a loud to invade countries with impunity...🤔

Thank you Russia for finally standing up for the people in the Donbas region that have been under attack by the war criminals in Ukraine for the last 8 years aftet the American backed coup d'etat in Feburary 2014 by then VP ""Brandon""...✌❤",Ugw4S9bR1k8cxKRHWkx4AaABAg,1,0,2022-02-26T03:43:42Z
9348,"My Fellow American Brothers and Sisters Prepair Yourselves, Your Families, and Your Weapons. For We May Need To Defend This Country We Call Home Against Multiple Aggressors.......I feal that this is only the beginning of an attempt to put boots on our shore's. I hope I'm wrong",Ugx0SvjkTOTaOmUt9dV4AaABAg,0,0,2022-02-26T03:43:41Z
9349,"Ukraine needs white uniforms, hide and attack from the snow.",UgyKbCBLev957jebogd4AaABAg,0,0,2022-02-26T03:43:36Z
9350,"To think, all NATO and the US had to do was to agree to not allow Ukraine into NATO and this would have been avoided. The called Putins bluff, and now the people of Ukraine will pay the price.",UgyyMm1tenZvGVOCB8N4AaABAg,0,0,2022-02-26T03:43:35Z
9351,Trump was right about everything. Joe Biden is an absolute disaster.,UgyvmB_HW4FEJbImVdx4AaABAg,1,0,2022-02-26T03:43:35Z
9352,These news organizations are complisdee.,UgxFrLcybndks57ZcwV4AaABAg,0,0,2022-02-26T03:43:31Z
